year	doy	hour	CAM1_DBTCDT
2013	106	2	NA
2013	106	3	NA
2013	106	4	NA
2013	106	5	NA
2013	106	6	NA
2013	106	7	NA
2013	106	8	NA
2013	106	9	NA
2013	106	10	0.469
2013	106	11	0.4645
2013	106	12	0.4625
2013	106	13	0.4565
2013	106	14	0.4525
2013	106	15	0.4525
2013	106	16	0.453
2013	106	17	0.4525
2013	106	18	0.4495
2013	106	19	0.4495
2013	106	20	0.4495
2013	106	21	0.45
2013	106	22	0.4495
2013	106	23	0.449
2013	107	0	0.449
2013	107	1	0.4485
2013	107	2	0.4485
2013	107	3	0.449
2013	107	4	0.4485
2013	107	5	0.448
2013	107	6	0.447
2013	107	7	0.4475
2013	107	8	0.4465
2013	107	9	0.444
2013	107	10	0.444
2013	107	11	0.451
2013	107	12	0.4605
2013	107	13	0.459
2013	107	14	0.4555
2013	107	15	0.4525
2013	107	16	0.451
2013	107	17	0.447
2013	107	18	0.444
2013	107	19	0.4425
2013	107	20	0.4585
2013	107	21	0.4615
2013	107	22	0.4805
2013	107	23	0.4855
2013	108	0	0.5005
2013	108	1	0.5275
2013	108	2	0.5345
2013	108	3	0.5415
2013	108	4	0.547
2013	108	5	0.5485
2013	108	6	0.552
2013	108	7	0.5615
2013	108	8	0.5635
2013	108	9	0.5485
2013	108	10	0.543
2013	108	11	0.533
2013	108	12	0.5395
2013	108	13	0.5545
2013	108	14	0.5715
2013	108	15	0.571
2013	108	16	0.582
2013	108	17	0.5915
2013	108	18	0.5935
2013	108	19	0.623
2013	108	20	0.6305
2013	108	21	0.627
2013	108	22	0.636
2013	108	23	0.655
2013	109	0	0.6825
2013	109	1	0.698
2013	109	2	0.7015
2013	109	3	0.706
2013	109	4	0.711
2013	109	5	0.708
2013	109	6	0.708
2013	109	7	0.7045
2013	109	8	0.7005
2013	109	9	0.698
2013	109	10	0.6945
2013	109	11	0.6875
2013	109	12	0.6735
2013	109	13	0.6565
2013	109	14	0.6455
2013	109	15	0.6365
2013	109	16	0.631
2013	109	17	0.627
2013	109	18	0.6245
2013	109	19	0.6215
2013	109	20	0.621
2013	109	21	0.6185
2013	109	22	0.6195
2013	109	23	0.621
2013	110	0	0.6215
2013	110	1	0.622
2013	110	2	0.622
2013	110	3	0.622
2013	110	4	0.6225
2013	110	5	0.623
2013	110	6	0.614
2013	110	7	0.618
2013	110	8	0.619
2013	110	9	0.6155
2013	110	10	0.6105
2013	110	11	0.612
2013	110	12	0.6095
2013	110	13	0.606
2013	110	14	0.6005
2013	110	15	0.597
2013	110	16	0.5905
2013	110	17	0.587
2013	110	18	0.5865
2013	110	19	0.588
2013	110	20	0.5885
2013	110	21	0.587
2013	110	22	0.588
2013	110	23	0.588
2013	111	0	0.589
2013	111	1	0.5875
2013	111	2	0.587
2013	111	3	0.5875
2013	111	4	0.5875
2013	111	5	0.588
2013	111	6	0.5875
2013	111	7	0.5865
2013	111	8	0.5865
2013	111	9	0.5865
2013	111	10	0.5865
2013	111	11	0.5845
2013	111	12	0.583
2013	111	13	0.583
2013	111	14	0.5855
2013	111	15	0.587
2013	111	16	0.5875
2013	111	17	0.5835
2013	111	18	0.5855
2013	111	19	0.585
2013	111	20	0.584
2013	111	21	0.58
2013	111	22	0.58
2013	111	23	0.5795
2013	112	0	0.579
2013	112	1	0.5785
2013	112	2	0.577
2013	112	3	0.577
2013	112	4	0.5775
2013	112	5	0.579
2013	112	6	0.578
2013	112	7	0.578
2013	112	8	0.5785
2013	112	9	0.5765
2013	112	10	0.573
2013	112	11	0.573
2013	112	12	0.571
2013	112	13	0.5705
2013	112	14	0.5755
2013	112	15	0.575
2013	112	16	0.574
2013	112	17	0.574
2013	112	18	0.5735
2013	112	19	0.5735
2013	112	20	0.572
2013	112	21	0.573
2013	112	22	0.5715
2013	112	23	0.5715
2013	113	0	0.5715
2013	113	1	0.5705
2013	113	2	0.5705
2013	113	3	0.571
2013	113	4	0.5705
2013	113	5	0.5695
2013	113	6	0.5675
2013	113	7	0.568
2013	113	8	0.568
2013	113	9	0.5665
2013	113	10	0.5665
2013	113	11	0.5685
2013	113	12	0.5625
2013	113	13	0.558
2013	113	14	0.5525
2013	113	15	0.5455
2013	113	16	0.5415
2013	113	17	0.54
2013	113	18	0.538
2013	113	19	0.538
2013	113	20	0.54
2013	113	21	0.539
2013	113	22	0.539
2013	113	23	0.5385
2013	114	0	0.539
2013	114	1	0.539
2013	114	2	0.5405
2013	114	3	0.5395
2013	114	4	0.54
2013	114	5	0.537
2013	114	6	0.5295
2013	114	7	0.534
2013	114	8	0.5345
2013	114	9	0.5315
2013	114	10	0.5345
2013	114	11	0.531
2013	114	12	0.5195
2013	114	13	0.5195
2013	114	14	0.514
2013	114	15	0.5135
2013	114	16	0.5095
2013	114	17	0.5065
2013	114	18	0.5045
2013	114	19	0.5065
2013	114	20	0.5045
2013	114	21	0.4995
2013	114	22	0.5005
2013	114	23	0.5005
2013	115	0	0.4995
2013	115	1	0.498
2013	115	2	0.4995
2013	115	3	0.4985
2013	115	4	0.5
2013	115	5	0.4995
2013	115	6	0.499
2013	115	7	0.4995
2013	115	8	0.5005
2013	115	9	0.504
2013	115	10	0.503
2013	115	11	0.4985
2013	115	12	0.4935
2013	115	13	0.49
2013	115	14	0.4865
2013	115	15	0.4825
2013	115	16	0.4785
2013	115	17	0.4805
2013	115	18	0.475
2013	115	19	0.4785
2013	115	20	0.475
2013	115	21	0.478
2013	115	22	0.482
2013	115	23	0.4815
2013	116	0	0.478
2013	116	1	0.4745
2013	116	2	0.474
2013	116	3	0.48
2013	116	4	0.4775
2013	116	5	0.4795
2013	116	6	0.477
2013	116	7	0.472
2013	116	8	0.4765
2013	116	9	0.4705
2013	116	10	0.4645
2013	116	11	0.453
2013	116	12	0.449
2013	116	13	0.4415
2013	116	14	0.436
2013	116	15	0.425
2013	116	16	0.421
2013	116	17	0.414
2013	116	18	0.4145
2013	116	19	0.4175
2013	116	20	0.421
2013	116	21	0.4215
2013	116	22	0.4225
2013	116	23	0.4225
2013	117	0	0.422
2013	117	1	0.422
2013	117	2	0.4235
2013	117	3	0.422
2013	117	4	0.422
2013	117	5	0.422
2013	117	6	0.4085
2013	117	7	0.4145
2013	117	8	0.4125
2013	117	9	0.405
2013	117	10	0.394
2013	117	11	0.394
2013	117	12	0.3855
2013	117	13	0.3845
2013	117	14	0.3705
2013	117	15	0.3615
2013	117	16	0.3555
2013	117	17	0.3535
2013	117	18	0.356
2013	117	19	0.3575
2013	117	20	0.359
2013	117	21	0.3585
2013	117	22	0.3575
2013	117	23	0.3595
2013	118	0	0.3585
2013	118	1	0.3585
2013	118	2	0.3565
2013	118	3	0.353
2013	118	4	0.351
2013	118	5	0.3565
2013	118	6	0.3555
2013	118	7	0.3485
2013	118	8	0.344
2013	118	9	0.337
2013	118	10	0.3325
2013	118	11	0.3255
2013	118	12	0.3195
2013	118	13	0.3135
2013	118	14	0.306
2013	118	15	0.3
2013	118	16	0.291
2013	118	17	0.2905
2013	118	18	0.287
2013	118	19	0.2895
2013	118	20	0.2915
2013	118	21	0.293
2013	118	22	0.2935
2013	118	23	0.2915
2013	119	0	0.2885
2013	119	1	0.289
2013	119	2	0.2925
2013	119	3	0.2915
2013	119	4	0.2935
2013	119	5	0.292
2013	119	6	0.288
2013	119	7	0.29
2013	119	8	0.288
2013	119	9	0.2835
2013	119	10	0.28
2013	119	11	0.273
2013	119	12	0.2625
2013	119	13	0.2525
2013	119	14	0.248
2013	119	15	0.2385
2013	119	16	0.234
2013	119	17	0.2265
2013	119	18	0.2295
2013	119	19	0.234
2013	119	20	0.236
2013	119	21	0.2375
2013	119	22	0.23
2013	119	23	0.2365
2013	120	0	0.2295
2013	120	1	0.2315
2013	120	2	0.224
2013	120	3	0.2225
2013	120	4	0.2205
2013	120	5	0.216
2013	120	6	0.213
2013	120	7	0.2115
2013	120	8	0.2095
2013	120	9	0.1995
2013	120	10	0.185
2013	120	11	0.176
2013	120	12	NA
2013	120	13	NA
2013	120	14	NA
2013	120	15	NA
2013	120	16	NA
2013	120	17	NA
2013	120	18	NA
2013	120	19	NA
2013	120	20	NA
2013	120	21	NA
2013	120	22	NA
2013	120	23	NA
2013	121	0	NA
2013	121	1	NA
2013	121	2	NA
2013	121	3	NA
2013	121	4	NA
2013	121	5	NA
2013	121	6	NA
2013	121	7	NA
2013	121	8	NA
2013	121	9	NA
2013	121	10	NA
2013	121	11	0.115
2013	121	12	0.115
2013	121	13	0.11
2013	121	14	0.107
2013	121	15	0.096
2013	121	16	0.095
2013	121	17	0.096
2013	121	18	0.095
2013	121	19	0.0965
2013	121	20	0.0965
2013	121	21	0.097
2013	121	22	0.0965
2013	121	23	0.0965
2013	122	0	0.096
2013	122	1	0.097
2013	122	2	0.097
2013	122	3	0.097
2013	122	4	0.0965
2013	122	5	0.0965
2013	122	6	0.0965
2013	122	7	0.096
2013	122	8	0.097
2013	122	9	0.0975
2013	122	10	0.0965
2013	122	11	0.096
2013	122	12	0.096
2013	122	13	0.0925
2013	122	14	0.089
2013	122	15	0.09
2013	122	16	0.0845
2013	122	17	0.0835
2013	122	18	0.0815
2013	122	19	0.082
2013	122	20	0.081
2013	122	21	0.079
2013	122	22	0.078
2013	122	23	0.079
2013	123	0	0.078
2013	123	1	0.078
2013	123	2	0.0775
2013	123	3	0.081
2013	123	4	0.0795
2013	123	5	0.0785
2013	123	6	0.0765
2013	123	7	0.0765
2013	123	8	0.079
2013	123	9	0.075
2013	123	10	0.065
2013	123	11	0.057
2013	123	12	0.0475
2013	123	13	0.045
2013	123	14	0.034
2013	123	15	0.034
2013	123	16	0.0305
2013	123	17	0.028
2013	123	18	0.027
2013	123	19	0.0265
2013	123	20	0.0255
2013	123	21	0.026
2013	123	22	0.026
2013	123	23	0.0265
2013	124	0	0.026
2013	124	1	0.0265
2013	124	2	0.027
2013	124	3	0.027
2013	124	4	0.027
2013	124	5	0.027
2013	124	6	0.0265
2013	124	7	0.027
2013	124	8	0.0265
2013	124	9	0.027
2013	124	10	0.024
2013	124	11	0.0255
2013	124	12	0.018
2013	124	13	0.017
2013	124	14	0.0155
2013	124	15	0.014
2013	124	16	0.014
2013	124	17	0.014
2013	124	18	0.015
2013	124	19	0.014
2013	124	20	0.0135
2013	124	21	0.013
2013	124	22	0.014
2013	124	23	0.014
2013	125	0	0.013
2013	125	1	0.013
2013	125	2	0.014
2013	125	3	0.014
2013	125	4	0.0135
2013	125	5	0.014
2013	125	6	0.014
2013	125	7	0.0145
2013	125	8	0.0155
2013	125	9	0.0145
2013	125	10	0.0155
2013	125	11	0.014
2013	125	12	0.0135
2013	125	13	0.0135
2013	125	14	0.0135
2013	125	15	0.0175
2013	125	16	0.0145
2013	125	17	0.0125
2013	125	18	0.0125
2013	125	19	0.0085
2013	125	20	0.007
2013	125	21	0.01
2013	125	22	0.0115
2013	125	23	0.0135
2013	126	0	0.014
2013	126	1	0.014
2013	126	2	0.014
2013	126	3	0.014
2013	126	4	0.014
2013	126	5	0.0135
2013	126	6	0.006
2013	126	7	0.01
2013	126	8	0.015
2013	126	9	0.01
2013	126	10	0.0115
2013	126	11	0.008
2013	126	12	0.0135
2013	126	13	0.013
2013	126	14	0.012
2013	126	15	0.012
2013	126	16	0.0105
2013	126	17	0.012
2013	126	18	0.0055
2013	126	19	0.0055
2013	126	20	0.008
2013	126	21	0.009
2013	126	22	0.01
2013	126	23	0.0095
2013	127	0	0.01
2013	127	1	0.01
2013	127	2	0.011
2013	127	3	0.0115
2013	127	4	0.012
2013	127	5	0.0115
2013	127	6	0.004
2013	127	7	0.012
2013	127	8	0.014
2013	127	9	0.0125
2013	127	10	0.0105
2013	127	11	0.0105
2013	127	12	0.0155
2013	127	13	0.01
2013	127	14	0.01
2013	127	15	0.0125
2013	127	16	0.0065
2013	127	17	0.007
2013	127	18	0.008
2013	127	19	0.005
2013	127	20	0.007
2013	127	21	0.0085
2013	127	22	0.0085
2013	127	23	0.009
2013	128	0	0.009
2013	128	1	0.009
2013	128	2	0.01
2013	128	3	0.011
2013	128	4	0.011
2013	128	5	0.0135
2013	128	6	0.0125
2013	128	7	0.015
2013	128	8	0.014
2013	128	9	0.013
2013	128	10	0.01
2013	128	11	0.008
2013	128	12	0.007
2013	128	13	0.0085
2013	128	14	0.0075
2013	128	15	0.011
2013	128	16	0.012
2013	128	17	0.0115
2013	128	18	0.008
2013	128	19	0.0115
2013	128	20	0.011
2013	128	21	0.0085
2013	128	22	0.012
2013	128	23	0.012
2013	129	0	0.0095
2013	129	1	0.011
2013	129	2	0.011
2013	129	3	0.0115
2013	129	4	0.0115
2013	129	5	0.012
2013	129	6	0.012
2013	129	7	0.0125
2013	129	8	0.0135
2013	129	9	0.013
2013	129	10	0.012
2013	129	11	0.0125
2013	129	12	0.0155
2013	129	13	0.011
2013	129	14	0.0145
2013	129	15	0.012
2013	129	16	0.0115
2013	129	17	0.011
2013	129	18	0.0085
2013	129	19	0.003
2013	129	20	0.0045
2013	129	21	0.002
2013	129	22	0.0065
2013	129	23	0.0105
2013	130	0	0.0105
2013	130	1	0.011
2013	130	2	0.012
2013	130	3	0.011
2013	130	4	0.0105
2013	130	5	0.0095
2013	130	6	0.005
2013	130	7	0.008
2013	130	8	0.011
2013	130	9	0.0075
2013	130	10	0.0085
2013	130	11	0.0105
2013	130	12	0.0095
2013	130	13	0.0115
2013	130	14	0.011
2013	130	15	0.0085
2013	130	16	0.01
2013	130	17	0.0085
2013	130	18	0.008
2013	130	19	0.0105
2013	130	20	0.011
2013	130	21	0.011
2013	130	22	0.0095
2013	130	23	0.01
2013	131	0	0.0115
2013	131	1	0.0105
2013	131	2	0.0115
2013	131	3	0.011
2013	131	4	0.0115
2013	131	5	0.0115
2013	131	6	0.011
2013	131	7	0.0125
2013	131	8	0.0115
2013	131	9	0.011
2013	131	10	0.011
2013	131	11	0.011
2013	131	12	0.013
2013	131	13	0.009
2013	131	14	0.009
2013	131	15	0.0085
2013	131	16	0.01
2013	131	17	0.01
2013	131	18	0.011
2013	131	19	0.01
2013	131	20	0.009
2013	131	21	0.0035
2013	131	22	0.0085
2013	131	23	0.008
2013	132	0	0.0085
2013	132	1	0.0075
2013	132	2	0.01
2013	132	3	0.0105
2013	132	4	0.0095
2013	132	5	0.009
2013	132	6	0.006
2013	132	7	0.007
2013	132	8	0.008
2013	132	9	0.0135
2013	132	10	0.0135
2013	132	11	0.0155
2013	132	12	0.0135
2013	132	13	0.0155
2013	132	14	0.009
2013	132	15	0.013
2013	132	16	0.01
2013	132	17	0.0075
2013	132	18	0.006
2013	132	19	0.0015
2013	132	20	0.0095
2013	132	21	0.01
2013	132	22	0.011
2013	132	23	0.0105
2013	133	0	0.01
2013	133	1	0.0105
2013	133	2	0.012
2013	133	3	0.009
2013	133	4	0.01
2013	133	5	0.009
2013	133	6	0.009
2013	133	7	0.01
2013	133	8	0.009
2013	133	9	0.0095
2013	133	10	0.009
2013	133	11	0.011
2013	133	12	0.0125
2013	133	13	0.008
2013	133	14	0.012
2013	133	15	0.0125
2013	133	16	0.009
2013	133	17	0.009
2013	133	18	0.0065
2013	133	19	0.01
2013	133	20	0.003
2013	133	21	0.004
2013	133	22	0.006
2013	133	23	0.0065
2013	134	0	0.0085
2013	134	1	0.009
2013	134	2	0.0095
2013	134	3	0.0095
2013	134	4	0.0115
2013	134	5	0.0115
2013	134	6	0.012
2013	134	7	0.0115
2013	134	8	0.013
2013	134	9	0.0165
2013	134	10	0.012
2013	134	11	0.0145
2013	134	12	0.012
2013	134	13	0.0145
2013	134	14	0.0115
2013	134	15	0.009
2013	134	16	0.01
2013	134	17	0.008
2013	134	18	0.0065
2013	134	19	0.0075
2013	134	20	0.0135
2013	134	21	0.0125
2013	134	22	0.0105
2013	134	23	0.011
2013	135	0	0.0075
2013	135	1	0.009
2013	135	2	0.013
2013	135	3	0.007
2013	135	4	0.004
2013	135	5	0.008
2013	135	6	0.0075
2013	135	7	0.009
2013	135	8	0.013
2013	135	9	0.009
2013	135	10	0.012
2013	135	11	0.0075
2013	135	12	0.008
2013	135	13	0.008
2013	135	14	0.0085
2013	135	15	0.0105
2013	135	16	0.0105
2013	135	17	0.009
2013	135	18	0.0065
2013	135	19	0.005
2013	135	20	0.005
2013	135	21	0.007
2013	135	22	0.008
2013	135	23	0.007
2013	136	0	0.007
2013	136	1	0.0085
2013	136	2	0.0075
2013	136	3	0.0085
2013	136	4	0.009
2013	136	5	0.008
2013	136	6	0.0065
2013	136	7	0.008
2013	136	8	0.008
2013	136	9	0.01
2013	136	10	0.01
2013	136	11	0.0065
2013	136	12	0.0125
2013	136	13	0.0135
2013	136	14	0.011
2013	136	15	0.0085
2013	136	16	0.0085
2013	136	17	0.009
2013	136	18	0.0085
2013	136	19	0.0055
2013	136	20	0.01
2013	136	21	0.009
2013	136	22	0.0075
2013	136	23	0.007
2013	137	0	0.008
2013	137	1	0.009
2013	137	2	0.0085
2013	137	3	0.009
2013	137	4	0.0105
2013	137	5	0.0095
2013	137	6	0.011
2013	137	7	0.0105
2013	137	8	0.011
2013	137	9	0.012
2013	137	10	0.01
2013	137	11	0.0105
2013	137	12	0.0115
2013	137	13	0.0095
2013	137	14	0.01
2013	137	15	0.012
2013	137	16	0.01
2013	137	17	0.0085
2013	137	18	0.009
2013	137	19	0.0085
2013	137	20	0.0085
2013	137	21	0.009
2013	137	22	0.009
2013	137	23	0.0095
2013	138	0	0.01
2013	138	1	0.0095
2013	138	2	0.01
2013	138	3	0.0115
2013	138	4	0.0115
2013	138	5	0.0125
2013	138	6	0.012
2013	138	7	0.0125
2013	138	8	0.0125
2013	138	9	0.0135
2013	138	10	0.0125
2013	138	11	0.013
2013	138	12	0.0135
2013	138	13	0.013
2013	138	14	0.0135
2013	138	15	0.013
2013	138	16	0.013
2013	138	17	0.014
2013	138	18	0.013
2013	138	19	0.013
2013	138	20	0.014
2013	138	21	0.0135
2013	138	22	0.013
2013	138	23	0.012
2013	139	0	0.011
2013	139	1	0.0095
2013	139	2	0.0105
2013	139	3	0.01
2013	139	4	0.0105
2013	139	5	0.0105
2013	139	6	0.0105
2013	139	7	0.0135
2013	139	8	0.0125
2013	139	9	0.015
2013	139	10	0.0145
2013	139	11	0.013
2013	139	12	0.0145
2013	139	13	0.014
2013	139	14	0.0145
2013	139	15	0.0145
2013	139	16	0.0135
2013	139	17	0.014
2013	139	18	0.0135
2013	139	19	0.013
2013	139	20	0.0135
2013	139	21	0.0135
2013	139	22	0.0125
2013	139	23	0.013
2013	140	0	0.014
2013	140	1	0.013
2013	140	2	0.0125
2013	140	3	0.013
2013	140	4	0.0135
2013	140	5	0.0125
2013	140	6	0.013
2013	140	7	0.013
2013	140	8	0.013
2013	140	9	0.014
2013	140	10	0.013
2013	140	11	0.013
2013	140	12	0.014
2013	140	13	0.0135
2013	140	14	0.013
2013	140	15	0.014
2013	140	16	0.013
2013	140	17	0.013
2013	140	18	0.0135
2013	140	19	0.0125
2013	140	20	0.0125
2013	140	21	0.0125
2013	140	22	0.012
2013	140	23	0.0125
2013	141	0	0.012
2013	141	1	0.0125
2013	141	2	0.012
2013	141	3	0.013
2013	141	4	0.012
2013	141	5	0.0125
2013	141	6	0.013
2013	141	7	0.012
2013	141	8	0.012
2013	141	9	0.0115
2013	141	10	0.013
2013	141	11	0.0125
2013	141	12	0.013
2013	141	13	0.012
2013	141	14	0.012
2013	141	15	0.012
2013	141	16	0.013
2013	141	17	0.0125
2013	141	18	0.0125
2013	141	19	0.012
2013	141	20	0.0125
2013	141	21	0.012
2013	141	22	0.012
2013	141	23	0.0115
2013	142	0	0.012
2013	142	1	0.0125
2013	142	2	0.012
2013	142	3	0.0125
2013	142	4	0.012
2013	142	5	0.0125
2013	142	6	0.013
2013	142	7	0.013
2013	142	8	0.013
2013	142	9	0.013
2013	142	10	0.0145
2013	142	11	0.0105
2013	142	12	0.0095
2013	142	13	0.016
2013	142	14	0.0115
2013	142	15	0.0115
2013	142	16	0.0105
2013	142	17	0.0095
2013	142	18	0.01
2013	142	19	0.01
2013	142	20	0.009
2013	142	21	0.0105
2013	142	22	0.008
2013	142	23	0.009
2013	143	0	0.0085
2013	143	1	0.0085
2013	143	2	0.006
2013	143	3	0.002
2013	143	4	0.004
2013	143	5	0.0075
2013	143	6	0.0065
2013	143	7	0.009
2013	143	8	0.0085
2013	143	9	0.008
2013	143	10	0.0115
2013	143	11	0.009
2013	143	12	0.006
2013	143	13	0.01
2013	143	14	0.008
2013	143	15	0.006
2013	143	16	0.0075
2013	143	17	0.0085
2013	143	18	0.0025
2013	143	19	5e-04
2013	143	20	0.005
2013	143	21	0.0075
2013	143	22	0.0075
2013	143	23	0.0085
2013	144	0	0.009
2013	144	1	0.009
2013	144	2	0.0095
2013	144	3	0.0085
2013	144	4	0.009
2013	144	5	-0.0025
2013	144	6	-0.0035
2013	144	7	0.007
2013	144	8	0.009
2013	144	9	0.0085
2013	144	10	0.012
2013	144	11	0.008
2013	144	12	0.0055
2013	144	13	0.008
2013	144	14	0.008
2013	144	15	0.0085
2013	144	16	0.0065
2013	144	17	0.005
2013	144	18	0.005
2013	144	19	0.007
2013	144	20	0.009
2013	144	21	0.0095
2013	144	22	0.0095
2013	144	23	0.0075
2013	145	0	0.0075
2013	145	1	0.0075
2013	145	2	0.0065
2013	145	3	0.008
2013	145	4	0.0085
2013	145	5	0.008
2013	145	6	0.0115
2013	145	7	0.011
2013	145	8	0.011
2013	145	9	0.0105
2013	145	10	0.0115
2013	145	11	0.011
2013	145	12	0.011
2013	145	13	0.011
2013	145	14	0.0115
2013	145	15	0.01
2013	145	16	0.009
2013	145	17	0.01
2013	145	18	0.01
2013	145	19	0.0085
2013	145	20	0.007
2013	145	21	0.0065
2013	145	22	0.007
2013	145	23	0.0065
2013	146	0	0.0055
2013	146	1	0.0065
2013	146	2	0.006
2013	146	3	0.0075
2013	146	4	0.012
2013	146	5	0.01
2013	146	6	0.0105
2013	146	7	0.008
2013	146	8	0.0085
2013	146	9	0.0075
2013	146	10	0.0105
2013	146	11	0.0055
2013	146	12	0.0055
2013	146	13	0.012
2013	146	14	0.0075
2013	146	15	0.0075
2013	146	16	0.0075
2013	146	17	0.008
2013	146	18	0.0065
2013	146	19	0.008
2013	146	20	0.0085
2013	146	21	0.0075
2013	146	22	0.0065
2013	146	23	0.0085
2013	147	0	0.0075
2013	147	1	0.0045
2013	147	2	0.004
2013	147	3	0.0075
2013	147	4	0.01
2013	147	5	0.01
2013	147	6	0.01
2013	147	7	0.01
2013	147	8	0.0095
2013	147	9	0.013
2013	147	10	0.0105
2013	147	11	0.0095
2013	147	12	0.0135
2013	147	13	0.0115
2013	147	14	0.0095
2013	147	15	0.0105
2013	147	16	0.0095
2013	147	17	0.01
2013	147	18	0.0085
2013	147	19	0.009
2013	147	20	0.0085
2013	147	21	0.01
2013	147	22	0.0085
2013	147	23	0.009
2013	148	0	0.005
2013	148	1	0.007
2013	148	2	0.0095
2013	148	3	0.0115
2013	148	4	0.0125
2013	148	5	0.0105
2013	148	6	0.011
2013	148	7	0.011
2013	148	8	0.0105
2013	148	9	0.011
2013	148	10	0.011
2013	148	11	0.011
2013	148	12	0.0115
2013	148	13	0.011
2013	148	14	0.0105
2013	148	15	0.008
2013	148	16	0.0095
2013	148	17	0.011
2013	148	18	0.011
2013	148	19	0.01
2013	148	20	0.01
2013	148	21	0.0115
2013	148	22	0.012
2013	148	23	0.008
2013	149	0	0.0055
2013	149	1	0.008
2013	149	2	0.01
2013	149	3	0.01
2013	149	4	0.0115
2013	149	5	0.011
2013	149	6	0.0095
2013	149	7	0.0095
2013	149	8	0.009
2013	149	9	0.0075
2013	149	10	0.0085
2013	149	11	0.0125
2013	149	12	0.0095
2013	149	13	0.01
2013	149	14	0.012
2013	149	15	0.01
2013	149	16	0.011
2013	149	17	0.0135
2013	149	18	0.0125
2013	149	19	0.0125
2013	149	20	0.012
2013	149	21	0.0135
2013	149	22	0.0125
2013	149	23	0.012
2013	150	0	0.0135
2013	150	1	0.0125
2013	150	2	0.013
2013	150	3	0.0125
2013	150	4	0.0125
2013	150	5	0.013
2013	150	6	0.013
2013	150	7	0.0135
2013	150	8	0.013
2013	150	9	0.013
2013	150	10	0.0145
2013	150	11	0.015
2013	150	12	0.0145
2013	150	13	0.0115
2013	150	14	0.0135
2013	150	15	0.013
2013	150	16	0.0145
2013	150	17	0.011
2013	150	18	0.01
2013	150	19	0.011
2013	150	20	0.0125
2013	150	21	0.0105
2013	150	22	0.0115
2013	150	23	0.012
2013	151	0	0.012
2013	151	1	0.013
2013	151	2	0.012
2013	151	3	0.013
2013	151	4	0.0125
2013	151	5	0.013
2013	151	6	0.013
2013	151	7	0.012
2013	151	8	0.011
2013	151	9	0.012
2013	151	10	0.0095
2013	151	11	0.011
2013	151	12	0.0105
2013	151	13	0.0075
2013	151	14	0.0085
2013	151	15	0.008
2013	151	16	0.009
2013	151	17	0.008
2013	151	18	0.008
2013	151	19	0.0085
2013	151	20	0.0085
2013	151	21	0.0085
2013	151	22	0.0085
2013	151	23	0.0095
2013	152	0	0.009
2013	152	1	0.01
2013	152	2	0.01
2013	152	3	0.0105
2013	152	4	0.01
2013	152	5	0.01
2013	152	6	0.01
2013	152	7	0.01
2013	152	8	0.0095
2013	152	9	0.0105
2013	152	10	0.009
2013	152	11	0.01
2013	152	12	0.009
2013	152	13	0.011
2013	152	14	0.012
2013	152	15	0.0095
2013	152	16	0.0085
2013	152	17	0.009
2013	152	18	0.0085
2013	152	19	0.0095
2013	152	20	0.009
2013	152	21	0.008
2013	152	22	0.008
2013	152	23	0.007
2013	153	0	0.004
2013	153	1	0.004
2013	153	2	0.006
2013	153	3	0.006
2013	153	4	0.0085
2013	153	5	0.008
2013	153	6	0.008
2013	153	7	0.0075
2013	153	8	0.009
2013	153	9	0.011
2013	153	10	0.0045
2013	153	11	0.011
2013	153	12	0.009
2013	153	13	0.0155
2013	153	14	0.005
2013	153	15	0.006
2013	153	16	0.0055
2013	153	17	0.0065
2013	153	18	0.005
2013	153	19	0.001
2013	153	20	0.0035
2013	153	21	0.0055
2013	153	22	0.0055
2013	153	23	0.0065
2013	154	0	0.0065
2013	154	1	0.007
2013	154	2	0.007
2013	154	3	0.0075
2013	154	4	0.0075
2013	154	5	0.004
2013	154	6	0
2013	154	7	0.004
2013	154	8	0.004
2013	154	9	0.0085
2013	154	10	0.01
2013	154	11	0.002
2013	154	12	0.0045
2013	154	13	0.0025
2013	154	14	0.0055
2013	154	15	0.005
2013	154	16	0.0065
2013	154	17	0.0045
2013	154	18	0.0045
2013	154	19	0.006
2013	154	20	0.0065
2013	154	21	0.0075
2013	154	22	0.0075
2013	154	23	0.007
2013	155	0	0.006
2013	155	1	0.008
2013	155	2	0.0085
2013	155	3	0.009
2013	155	4	0.007
2013	155	5	0.0085
2013	155	6	0.0105
2013	155	7	0.008
2013	155	8	0.0075
2013	155	9	0.009
2013	155	10	0.008
2013	155	11	0.0055
2013	155	12	0.007
2013	155	13	0.007
2013	155	14	0.0065
2013	155	15	0.0075
2013	155	16	0.006
2013	155	17	0.0085
2013	155	18	0.008
2013	155	19	0.008
2013	155	20	0.0085
2013	155	21	0.0075
2013	155	22	0.0085
2013	155	23	0.009
2013	156	0	0.0095
2013	156	1	0.0075
2013	156	2	0.008
2013	156	3	0.0095
2013	156	4	0.0095
2013	156	5	0.0095
2013	156	6	0.01
2013	156	7	0.0105
2013	156	8	0.01
2013	156	9	0.011
2013	156	10	0.0105
2013	156	11	0.0095
2013	156	12	0.01
2013	156	13	0.01
2013	156	14	0.009
2013	156	15	0.01
2013	156	16	0.0095
2013	156	17	0.009
2013	156	18	0.0095
2013	156	19	0.009
2013	156	20	0.0075
2013	156	21	0.008
2013	156	22	0.0085
